customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
54186,33,2,33,1,0,0,0,38,52508.0,4,36,48,5,0,3,1,20,40,7.846
29073,28,1,28,1,0,0,0,60,41037.0,5,20,24,1,2,0,0,11,28,0.0
24103,48,24,48,1,0,0,0,52,38923.0,5,10,12,3,1,0,0,6,40,0.0
38898,41,13,41,0,1,0,0,77,45686.0,3,40,48,0,2,4,2,16,5,8.907
21865,49,21,49,0,0,1,0,44,37989.0,3,40,48,4,0,0,0,8,46,0.0
19452,44,17,44,0,0,0,0,51,36655.0,4,24,36,3,1,3,2,9,39,9.271
72803,40,8,40,0,0,0,0,58,58575.0,7,15,24,2,0,3,3,14,26,11.677
59443,39,7,39,1,0,0,0,52,54926.0,5,30,36,3,2,0,0,14,32,0.0
89853,30,2,30,1,0,0,0,55,65340.0,6,5,12,2,0,0,24,10,33,30.590999999999998
30344,44,18,44,1,0,0,0,62,41330.0,6,27,36,1,0,0,0,13,24,0.0
29158,43,17,43,1,0,0,0,32,41024.0,3,22,24,6,1,0,0,16,51,0.0
54689,31,1,31,1,0,0,0,62,52552.0,7,6,12,1,1,0,0,12,24,0.0
2936,23,0,23,1,0,0,0,60,25812.0,6,41,48,1,4,4,3,9,29,11.975
16352,46,14,46,0,0,0,0,35,35053.0,6,19,24,5,1,0,0,9,54,0.0
61616,55,26,55,1,0,0,0,47,55270.0,1,33,36,3,2,3,2,17,34,10.055
21736,20,0,20,0,0,0,1,53,38042.0,6,15,24,2,1,3,3,13,32,9.904
28108,37,10,37,0,0,0,0,59,40994.0,5,27,36,1,1,4,2,5,35,11.606
25268,32,2,32,0,0,0,0,77,39492.0,3,25,36,1,2,3,3,7,14,10.728
14741,39,15,39,1,0,0,0,55,33905.0,5,33,36,2,0,2,1,12,31,8.062000000000001
58623,58,31,58,0,0,0,0,49,54407.0,2,7,12,3,2,2,1,9,40,8.953
25099,53,20,53,0,0,0,0,51,39437.0,2,-4,0,3,1,0,0,6,42,0.0
22208,38,7,38,0,0,0,0,35,38091.0,2,30,36,5,1,0,0,17,46,0.0
13840,42,9,42,1,0,0,0,59,33278.0,7,-3,0,1,2,0,0,8,32,0.0
11861,51,21,51,1,0,0,0,61,32139.0,1,15,24,1,1,3,1,8,29,9.229
10852,54,26,54,0,0,1,0,39,31894.0,2,26,36,5,1,0,0,8,51,0.0
18515,54,24,54,1,0,0,0,71,35858.0,4,38,48,0,1,1,8,10,17,14.665999999999999
59408,26,0,26,1,0,0,0,57,54868.0,4,40,48,2,0,3,2,10,32,10.138
32509,45,17,45,0,0,0,0,62,42224.0,7,22,24,1,0,0,0,6,30,0.0
34156,28,0,28,0,0,0,0,62,42721.0,6,-1,0,1,2,5,0,9,28,0.0
21774,56,30,56,0,0,0,0,57,38019.0,6,23,24,2,2,0,0,12,30,0.0
13507,49,19,49,0,0,0,0,69,32863.0,3,14,24,0,0,0,0,4,25,0.0
50744,27,0,27,1,0,0,0,66,51014.0,3,40,48,0,0,0,0,8,25,0.0
51304,36,8,36,0,0,0,0,65,51139.0,2,9,12,0,1,0,0,3,31,0.0
7200,40,10,40,1,0,0,0,70,29681.0,5,29,36,0,0,6,3,7,22,11.222999999999999
516,35,8,35,0,0,0,0,28,18612.0,4,-5,0,7,1,1,0,10,61,0.0
290,45,18,45,0,0,0,0,51,17774.0,4,5,12,3,0,4,2,5,43,8.555
32896,40,10,40,1,0,0,0,69,42418.0,2,19,24,0,0,1,1,6,24,12.982000000000001
14838,63,36,63,1,0,0,0,47,33923.0,1,11,24,4,1,0,0,18,33,0.0
53237,44,14,44,1,0,0,0,39,51925.0,6,-6,0,5,0,0,0,20,39,0.0
11361,18,0,18,0,0,0,0,64,31985.0,4,10,12,1,0,3,2,5,30,9.755
34629,17,0,17,0,0,0,0,56,43117.0,6,-5,0,2,0,0,0,11,32,0.0
41297,30,5,30,0,0,0,0,51,46553.0,3,30,36,3,1,3,1,11,37,9.696
17849,35,6,35,0,0,0,0,53,35444.0,3,39,48,3,0,0,0,10,36,0.0
6873,40,13,40,1,0,0,0,61,28998.0,7,9,12,1,1,0,0,6,31,0.0
42287,23,0,23,0,0,0,0,67,46593.0,2,29,36,0,0,1,29,16,16,35.869
37010,44,15,44,0,0,0,0,55,44713.0,2,11,24,2,2,0,0,14,29,0.0
6964,41,7,41,0,0,0,0,65,29057.0,7,0,12,1,0,0,0,4,29,0.0
44445,30,2,30,0,0,0,0,55,48027.0,3,31,36,2,0,0,0,11,33,0.0
26728,38,2,38,0,0,0,0,49,40277.0,3,-5,0,3,0,5,0,16,33,0.0
41775,28,0,28,0,0,0,0,68,46606.0,2,32,36,0,2,0,0,15,16,0.0
28310,30,1,30,0,0,0,0,59,41030.0,3,12,24,2,0,1,1,10,29,12.15
27800,24,0,24,0,0,0,0,58,40910.0,3,-3,0,1,4,0,0,14,26,0.0
98231,44,14,44,1,0,0,0,63,69235.0,2,41,48,1,1,2,1,10,25,10.397
13750,38,9,38,0,0,0,0,69,33138.0,4,33,36,0,3,0,0,4,25,0.0
40927,33,3,33,0,0,0,0,61,46601.0,7,38,48,1,0,2,1,7,30,11.995999999999999
26305,34,3,34,1,0,0,0,31,39881.0,4,14,24,6,1,3,2,15,52,8.722000000000001
6388,35,11,35,1,0,0,0,64,28297.0,3,18,24,1,1,0,0,11,24,0.0
20129,18,0,18,1,0,0,0,44,37268.0,5,5,12,4,0,4,1,8,47,10.046
4885,49,25,49,1,0,0,0,60,27030.0,2,29,36,1,0,1,1,11,27,7.816
14129,27,0,27,0,0,0,0,59,33411.0,4,21,24,2,0,0,0,10,29,0.0
56510,51,25,51,0,0,0,0,67,53369.0,2,27,36,0,4,0,0,5,27,0.0
42544,32,0,32,0,0,0,0,30,46761.0,3,15,24,6,0,2,1,23,46,9.582
77822,38,4,38,0,0,0,0,63,61345.0,5,26,36,1,0,3,1,9,27,8.696
24753,29,0,29,0,0,0,0,61,39293.0,4,6,12,1,3,3,2,7,30,12.615
46658,42,10,42,1,0,0,0,64,48640.0,2,14,24,1,0,1,1,9,26,10.487
41238,36,6,36,1,0,0,0,51,46648.0,5,22,24,3,0,4,2,9,39,11.445
23177,34,3,34,0,0,0,0,58,38230.0,7,35,48,1,1,0,0,10,30,0.0
30491,39,7,39,1,0,0,0,56,41257.0,7,11,24,2,0,1,1,8,34,12.725999999999999
30486,47,16,47,0,0,0,0,29,41329.0,6,5,12,6,1,2,1,22,47,7.8660000000000005
58745,40,7,40,1,0,0,0,58,54635.0,3,28,36,2,1,0,0,12,29,0.0
17416,73,45,73,1,0,0,0,71,35416.0,4,32,36,0,0,0,0,13,15,0.0
32808,41,11,41,0,0,0,0,42,42382.0,4,41,48,4,0,0,0,11,45,0.0
4862,48,21,48,0,0,0,0,55,27050.0,1,41,48,2,1,0,0,11,33,0.0
2426,31,2,31,0,0,0,0,49,24982.0,5,7,12,3,1,0,0,13,36,0.0
58226,80,53,80,1,0,0,0,62,54406.0,5,9,12,1,0,0,0,3,33,0.0
31884,40,11,40,0,0,0,0,69,41952.0,4,37,48,0,0,4,18,16,14,24.793000000000003
15134,53,28,53,1,0,0,0,42,34026.0,5,26,36,4,0,0,0,11,46,0.0
63252,76,48,76,0,0,0,0,53,55606.0,4,14,24,3,0,1,12,9,37,19.141
35671,33,2,33,1,0,1,0,60,43982.0,2,7,12,1,7,0,0,18,21,0.0
60186,66,37,66,1,0,0,0,27,55029.0,2,35,36,7,3,0,0,13,58,0.0
12746,18,0,18,0,0,0,0,60,32158.0,6,18,24,1,2,0,0,10,28,0.0
21984,53,26,53,0,0,0,0,66,37998.0,5,23,36,1,1,0,0,12,21,0.0
39305,19,0,19,0,0,0,0,52,45669.0,5,39,48,3,0,4,3,12,34,11.425
12615,37,5,37,0,0,0,0,61,32197.0,6,23,36,1,0,0,0,9,28,0.0
21240,57,30,57,0,0,0,0,68,37910.0,3,32,36,0,5,1,1,7,24,10.899000000000001
15398,39,11,39,1,0,0,0,60,34566.0,2,15,24,1,0,2,1,8,31,9.522
25595,40,11,40,0,0,0,0,54,39806.0,7,40,48,2,0,2,1,12,33,7.566
23145,37,7,37,1,0,0,0,45,38218.0,6,19,24,4,1,4,28,17,37,34.876999999999995
14103,46,17,46,0,0,0,0,56,33334.0,3,40,48,2,1,4,3,7,36,13.09
62118,43,16,43,1,0,0,0,75,55401.0,6,24,36,0,4,0,0,3,21,0.0
12433,42,9,42,1,0,0,0,56,32185.0,5,23,36,2,1,4,4,16,27,10.685
47623,48,20,48,1,0,0,0,69,49162.0,1,7,12,0,0,6,24,11,19,30.986
52772,31,6,31,0,0,0,0,54,51741.0,7,0,12,2,7,0,0,9,36,0.0
61038,33,4,33,1,0,0,0,59,55252.0,2,28,36,1,0,0,0,7,33,0.0
47558,27,0,27,0,0,0,0,60,49188.0,7,9,12,1,1,6,22,8,30,29.57
26101,70,43,70,0,0,0,0,56,39902.0,6,22,24,2,1,0,8,10,32,15.784
53169,33,2,33,0,0,0,0,60,51926.0,7,20,24,1,2,2,1,11,28,9.392000000000001
13679,38,9,38,1,0,0,0,67,33096.0,5,29,36,0,0,2,1,8,24,8.487
1549,39,10,39,0,0,0,0,58,22874.0,7,35,36,2,0,4,3,5,36,11.868
2276,28,1,28,0,0,0,0,62,24537.0,4,18,24,1,0,3,1,12,25,7.816
53476,42,15,42,1,0,0,0,53,51941.0,4,29,36,2,3,4,1,11,34,8.166
24955,50,24,50,0,0,0,0,64,39312.0,4,40,48,1,0,0,0,12,22,0.0
4638,54,27,54,1,0,0,0,61,27031.0,1,29,36,1,5,0,0,8,29,0.0
3028,49,20,49,1,0,0,0,64,25812.0,1,-6,0,1,1,0,0,10,25,0.0
8557,36,8,36,0,0,0,0,62,30730.0,2,29,36,1,3,4,2,8,29,11.857000000000001
35453,48,19,48,1,0,0,0,54,43842.0,4,9,12,2,0,0,0,9,35,0.0
56846,52,24,52,1,0,0,0,55,53630.0,5,-4,0,2,2,0,0,12,31,0.0
156,34,5,34,1,0,0,0,58,15562.0,7,27,36,1,0,0,0,10,31,0.0
3927,47,17,47,1,0,0,0,63,26456.0,5,-5,0,1,0,1,0,10,25,0.0
48281,38,10,38,1,0,0,0,56,49849.0,7,37,48,2,2,4,1,7,35,11.886
62173,42,15,42,0,0,0,0,57,55548.0,6,11,24,2,0,0,0,8,33,0.0
34894,41,10,41,1,0,0,0,39,43330.0,4,-4,0,5,1,0,0,5,54,0.0
6420,38,11,38,1,0,0,0,69,28252.0,2,23,36,0,0,2,1,5,24,7.502000000000001
25234,44,13,44,0,0,0,0,62,39428.0,7,36,48,1,1,1,1,8,28,7.968999999999999
26627,56,25,56,1,0,1,0,55,40217.0,3,40,48,2,0,4,21,11,32,28.307
30532,56,27,56,0,0,0,0,59,41306.0,5,-5,0,1,0,3,0,9,30,0.0
17415,29,2,29,0,0,0,0,71,35416.0,5,-6,0,0,7,0,0,13,15,0.0
60407,34,2,34,0,0,0,0,57,55059.0,4,41,48,2,4,3,1,8,33,12.682
43387,39,11,39,1,0,0,0,57,47242.0,7,6,12,2,0,3,28,8,33,34.766
45843,40,11,40,1,0,0,0,64,48070.0,7,12,24,1,1,3,8,8,27,15.549000000000001
14687,68,40,68,1,0,0,0,68,33918.0,4,25,36,0,0,0,0,7,24,0.0
8622,47,15,47,0,0,0,0,47,30782.0,7,41,48,3,0,1,1,13,39,7.872000000000001
47016,30,0,30,0,0,0,0,56,48622.0,2,41,48,2,1,0,0,12,30,0.0
61011,39,13,39,0,1,0,0,75,55264.0,2,5,12,0,0,1,1,14,10,10.699000000000002
22654,48,17,48,0,0,0,0,59,38187.0,4,-5,0,1,5,0,0,11,28,0.0
61816,57,28,57,1,0,0,0,38,55282.0,1,-1,0,5,0,2,0,17,44,0.0
46803,29,0,29,0,0,0,0,66,48599.0,7,19,24,0,0,0,0,10,22,0.0
25778,52,25,52,1,0,0,0,48,39886.0,2,12,24,3,2,0,0,13,37,0.0
11592,39,5,39,1,0,1,0,63,32024.0,6,23,24,1,1,0,0,3,32,0.0
54445,49,22,49,0,0,0,0,60,52516.0,3,-2,0,1,1,0,0,12,26,0.0
2601,13,0,13,0,0,0,0,74,25126.0,7,34,36,0,1,0,0,5,20,0.0
14779,36,7,36,0,0,0,0,51,33948.0,5,12,24,3,0,4,2,9,38,14.048
50546,53,24,53,1,0,0,0,67,50889.0,1,37,48,0,1,6,25,6,26,31.886
49865,56,27,56,0,0,0,0,60,50667.0,5,16,24,1,0,2,1,13,26,12.655999999999999
26512,70,39,70,0,0,0,0,73,40041.0,5,-2,0,0,0,0,0,8,17,0.0
43215,53,29,53,0,0,0,0,49,47116.0,1,7,12,3,2,5,2,9,41,9.556000000000001
41110,44,12,44,1,0,0,0,68,46639.0,7,32,36,0,0,3,1,6,25,10.302999999999999
44445,30,2,30,0,0,0,0,55,48027.0,3,31,36,2,0,0,0,11,33,0.0
89697,57,26,57,0,0,0,1,52,65214.0,3,30,36,3,0,3,17,11,36,23.866
13379,25,0,25,1,0,0,0,62,32668.0,2,40,48,1,0,0,0,12,25,0.0
108863,41,15,41,0,0,0,0,57,71850.0,2,16,24,2,2,4,3,10,32,12.425999999999998
61383,37,7,37,1,0,0,0,37,55329.0,3,13,24,5,0,5,2,8,54,10.062999999999999
10065,36,10,36,0,0,0,0,56,31479.0,6,22,24,2,0,3,3,14,28,10.874
23856,53,24,53,0,0,0,0,45,38669.0,3,-2,0,4,0,1,0,13,40,0.0
17784,53,25,53,1,0,0,0,59,35361.0,3,-2,0,2,1,0,0,9,30,0.0
28430,29,5,29,1,0,0,0,12,41007.0,6,16,24,9,1,1,1,27,60,8.017000000000001
53666,35,8,35,0,0,0,0,61,52170.0,3,-4,0,1,0,0,0,15,22,0.0
14109,37,8,37,0,0,0,0,58,33258.0,4,28,36,2,0,4,4,14,27,12.264000000000001
34686,39,9,39,0,0,0,0,54,43168.0,7,33,36,2,0,0,0,8,36,0.0
38864,23,0,23,0,0,0,0,55,45733.0,2,25,36,2,0,0,0,11,32,0.0
61063,49,17,49,0,0,0,1,45,55278.0,7,30,36,4,1,1,22,9,44,28.663
27678,33,0,33,1,0,0,0,42,40870.0,6,29,36,4,0,4,2,15,42,8.852
27979,50,17,50,0,0,0,0,50,40918.0,3,31,36,3,2,0,0,11,37,0.0
30249,47,19,47,0,0,0,0,73,41328.0,3,22,24,0,2,2,1,9,16,11.815999999999999
60392,28,0,28,0,0,0,0,53,55062.0,3,12,24,3,0,4,8,4,42,14.874
51287,46,20,46,1,0,0,0,50,51141.0,2,36,48,3,1,0,0,10,38,0.0
15486,46,14,46,1,0,0,0,49,34651.0,3,11,24,3,0,0,0,12,37,0.0
24343,33,7,33,0,0,0,0,53,38916.0,5,-4,0,2,0,0,0,11,35,0.0
54116,30,1,30,0,0,0,0,38,52532.0,5,20,24,5,0,0,0,10,50,0.0
17265,28,0,28,1,0,0,0,61,35264.0,5,22,24,1,1,2,1,10,28,10.609000000000002
47121,48,18,48,0,0,0,0,63,48589.0,3,5,12,1,2,0,0,5,30,0.0
49127,25,0,25,1,0,0,0,55,50140.0,3,23,36,2,3,0,0,5,38,0.0
50924,39,10,39,1,0,0,0,52,51036.0,5,32,36,3,1,0,0,13,33,0.0
57334,39,9,39,0,0,0,0,46,53992.0,4,-2,0,4,0,0,0,14,38,0.0
60227,46,16,46,1,0,0,0,36,54957.0,3,16,24,5,4,4,1,15,48,7.529
21402,42,14,42,1,0,0,0,22,37927.0,6,17,24,8,0,2,2,21,55,9.127
57430,43,9,43,0,0,0,0,63,54042.0,6,23,24,1,0,0,0,9,26,0.0
60008,42,11,42,0,0,0,0,55,54872.0,2,34,36,2,0,0,0,10,34,0.0
58625,56,27,56,0,0,0,0,61,54373.0,6,41,48,1,0,0,0,14,24,0.0
49399,25,0,25,0,0,0,0,55,50398.0,7,11,12,2,1,2,1,14,29,9.199
14166,56,27,56,1,0,0,0,40,33502.0,5,41,48,5,0,4,15,15,44,22.67
69086,39,10,39,0,0,0,0,51,56986.0,2,5,12,3,0,5,3,13,34,9.53
8105,20,0,20,1,0,0,0,51,30149.0,2,18,24,3,3,0,0,17,31,0.0
2423,42,13,42,1,0,0,0,57,24971.0,2,39,48,2,0,3,3,10,32,11.247
46267,54,24,54,0,0,0,0,60,48532.0,3,29,36,1,0,5,3,15,24,11.050999999999998
61784,51,20,51,1,0,0,0,60,55319.0,1,38,48,1,0,0,0,14,25,0.0
42927,49,16,49,0,0,0,0,70,46958.0,2,-4,0,0,1,0,0,12,17,0.0
46262,46,17,46,0,0,0,0,49,48456.0,3,34,36,3,0,2,1,11,39,13.069
56467,41,14,41,0,0,0,0,69,53431.0,5,21,24,0,0,2,1,6,24,8.762
31019,49,19,49,0,0,0,0,47,41721.0,3,27,36,4,0,0,0,9,43,0.0
47778,45,13,45,1,0,0,0,57,49239.0,6,19,24,2,0,0,0,11,30,0.0
40378,23,0,23,0,0,0,0,49,46147.0,3,22,24,3,3,6,3,5,44,11.6
56086,37,5,37,1,0,0,0,66,53184.0,2,-4,0,0,2,0,0,13,20,0.0
67345,24,0,24,1,0,0,0,33,56622.0,4,30,36,6,1,2,1,27,38,11.776
58628,42,15,42,1,0,0,0,54,54366.0,3,41,48,2,0,0,14,6,38,20.99
62523,18,0,18,1,0,0,0,46,55480.0,6,28,36,4,1,3,2,13,40,11.758
54883,47,20,47,1,0,0,0,61,52628.0,4,5,12,1,1,0,0,12,25,0.0
5529,37,6,37,1,0,0,0,54,28151.0,3,13,24,3,1,0,0,11,34,0.0
33151,32,4,32,0,0,0,0,62,42536.0,6,31,36,1,1,2,1,8,28,9.316
104380,58,29,58,0,0,0,0,57,70944.0,5,13,24,2,0,1,1,8,33,9.126
2786,25,1,25,0,0,0,0,65,25526.0,2,21,24,0,1,0,0,7,26,0.0
54824,34,6,34,1,0,0,0,41,52631.0,2,16,24,4,0,5,3,15,43,10.277000000000001
41767,40,11,40,0,0,0,0,52,46623.0,6,28,36,3,4,0,0,11,36,0.0
29218,49,21,49,1,0,0,0,53,41060.0,3,21,24,2,4,0,0,15,30,0.0
6133,41,9,41,1,0,0,0,47,28316.0,6,24,36,3,3,2,1,6,45,8.849
49108,30,1,30,1,0,0,0,66,50095.0,6,22,24,0,1,3,1,12,20,7.7829999999999995
5692,29,2,29,1,0,0,0,55,28294.0,6,0,12,2,0,1,0,11,32,0.0
31801,43,13,43,1,0,0,0,46,41990.0,7,13,24,4,3,0,0,13,39,0.0
59894,36,4,36,1,0,0,0,60,54943.0,3,32,36,1,2,0,0,11,28,0.0
50345,25,0,25,1,0,0,0,55,50907.0,5,10,12,2,0,4,3,8,35,9.854
38461,47,18,47,0,0,0,0,69,45542.0,4,-6,0,0,1,0,0,4,25,0.0
1773,47,18,47,1,0,0,0,60,23524.0,7,12,24,1,0,5,5,11,28,11.615
23088,59,31,59,1,0,0,0,47,38192.0,6,-5,0,4,0,0,0,14,37,0.0
53573,34,7,34,1,0,0,0,60,51984.0,6,-2,0,1,2,2,0,7,31,0.0
10105,57,28,57,0,0,0,0,61,31474.0,4,10,12,1,1,4,3,17,20,12.001
24908,50,24,50,1,0,0,0,67,39270.0,6,33,36,0,1,6,27,4,28,33.648
62925,45,18,45,1,0,0,0,49,55618.0,3,12,24,3,0,3,1,13,36,10.86
27894,39,10,39,0,0,0,0,54,40927.0,6,23,24,2,4,0,0,12,32,0.0
53233,43,13,43,0,0,0,0,52,51915.0,5,22,24,3,1,2,1,12,34,9.312000000000001
28126,37,10,37,1,0,0,0,59,40984.0,4,29,36,1,1,0,0,7,33,0.0
36338,27,0,27,1,0,0,0,68,44449.0,5,7,12,0,0,0,0,11,19,0.0
38822,54,27,54,0,0,0,0,78,45619.0,5,11,12,1,0,0,0,4,16,0.0
52882,40,6,40,1,0,1,0,70,51729.0,2,40,48,0,3,3,2,10,19,8.261000000000001
31719,45,17,45,0,0,0,0,59,42000.0,7,40,48,1,1,4,2,9,30,10.033999999999999
33325,34,4,34,1,0,0,0,52,42512.0,3,21,24,2,0,0,0,7,39,0.0
47760,31,0,31,0,0,0,0,54,49161.0,3,33,36,2,0,0,0,9,36,0.0
33054,38,7,38,0,0,0,0,59,42360.0,5,41,48,1,1,2,1,13,27,8.412
13832,25,0,25,1,0,0,0,62,33307.0,6,41,48,1,1,3,1,8,28,9.379
45822,69,41,69,0,0,0,0,62,48100.0,3,5,12,1,0,0,0,9,28,0.0
16016,36,4,36,1,0,0,0,68,34954.0,2,29,36,0,0,0,0,10,21,0.0
39203,40,14,40,0,0,0,0,41,45745.0,4,15,24,4,1,0,0,14,43,0.0
17421,45,16,45,0,0,0,0,30,35366.0,7,-3,0,6,0,0,0,12,56,0.0
3105,23,0,23,1,0,0,0,71,25895.0,7,26,36,0,0,3,3,8,19,9.331
8283,38,12,38,1,0,0,0,60,30265.0,2,21,24,1,6,3,2,7,32,11.751
5549,21,0,21,0,0,0,0,59,28164.0,6,16,24,1,2,3,3,12,28,9.597999999999999
5467,45,19,45,0,0,0,0,32,27920.0,2,22,24,6,0,4,2,16,50,9.779
62096,55,23,55,1,0,0,0,49,55364.0,5,8,12,3,0,0,0,13,36,0.0
74653,46,15,46,0,0,0,0,55,59702.0,3,26,36,2,3,3,2,13,30,8.825
22285,46,18,46,1,0,0,0,48,38060.0,3,10,12,3,1,0,0,6,44,0.0
59897,41,12,41,1,0,0,0,57,54860.0,7,17,24,2,1,0,0,8,34,0.0
10313,39,8,39,0,0,0,0,48,31566.0,6,21,24,4,2,5,4,9,42,10.997
19906,50,22,50,1,0,0,0,46,37115.0,2,24,36,4,0,0,0,11,42,0.0
44959,40,13,40,1,0,0,0,37,48022.0,3,19,24,5,1,0,0,21,40,0.0
28897,49,22,49,1,0,0,0,61,41018.0,1,23,36,1,0,0,0,12,25,0.0
5214,43,13,43,1,0,0,0,57,27343.0,4,28,36,2,0,0,0,13,29,0.0
56924,35,5,35,0,0,0,0,62,53590.0,2,22,24,1,1,3,2,10,26,8.507
8378,47,21,47,1,0,0,0,53,30373.0,2,18,24,2,1,0,0,14,31,0.0
27397,70,42,70,1,0,0,0,51,40732.0,2,31,36,3,1,0,0,5,42,0.0
22004,22,0,22,1,0,0,0,46,37951.0,5,19,24,4,3,3,1,6,47,9.999
53706,40,12,40,1,0,0,0,55,52196.0,3,-2,0,2,0,5,0,10,34,0.0
33850,57,23,57,0,0,0,0,59,42589.0,6,20,24,1,0,1,1,5,34,8.652999999999999
25822,48,15,48,1,0,0,0,57,39860.0,4,37,48,2,0,3,1,13,28,8.926
51470,18,0,18,0,0,0,0,55,51316.0,5,40,48,2,0,4,28,10,34,34.696999999999996
46665,52,21,52,1,0,1,0,50,48614.0,1,32,36,3,1,0,0,14,34,0.0
13768,45,17,45,1,0,0,0,63,33119.0,3,8,12,1,0,0,0,14,21,0.0
58012,43,7,43,0,0,0,0,57,54395.0,4,5,12,2,0,0,0,12,30,0.0
78808,30,0,30,0,0,0,0,60,61666.0,2,10,12,1,0,5,2,9,29,9.505
44703,38,10,38,0,0,0,0,47,48046.0,7,40,48,3,0,2,23,12,39,30.105
30695,37,6,37,0,0,0,0,55,41550.0,6,11,24,2,2,0,0,10,33,0.0
10963,42,12,42,1,0,1,0,63,31896.0,2,33,36,1,2,0,0,5,30,0.0
12903,43,16,43,0,0,1,0,55,32419.0,3,22,24,2,0,4,1,11,32,7.499
82708,57,27,57,0,0,0,0,58,62771.0,6,39,48,2,4,4,3,8,32,10.56
53482,40,11,40,0,0,0,0,41,51851.0,4,5,12,5,1,0,0,11,46,0.0
69414,47,18,47,1,0,0,0,57,56962.0,3,11,24,2,0,1,1,13,29,10.399000000000001
7688,46,14,46,1,0,0,0,51,30000.0,3,-2,0,3,1,0,0,11,37,0.0
50751,38,10,38,1,0,0,0,58,51000.0,3,-5,0,2,2,0,0,13,28,0.0
29645,45,17,45,0,0,0,0,64,41104.0,2,14,24,1,0,2,1,8,27,7.907
46356,44,15,44,1,0,0,1,61,48462.0,2,32,36,1,1,0,29,7,31,35.611
61037,42,12,42,0,0,0,0,59,55252.0,2,40,48,1,1,2,2,7,33,9.056000000000001
42582,50,21,50,1,0,0,0,45,46784.0,1,37,48,4,5,0,0,21,33,0.0
19786,27,0,27,0,0,0,0,53,37006.0,3,18,24,3,1,3,1,12,34,7.529
34924,55,22,55,0,0,0,0,52,43280.0,6,28,36,2,0,0,0,7,39,0.0
26401,42,10,42,0,0,0,0,48,39934.0,6,12,24,3,0,0,0,11,39,0.0
10634,19,0,19,0,0,0,0,55,31914.0,2,-1,0,2,2,0,0,9,35,0.0
21664,33,6,33,0,0,0,0,58,37957.0,7,41,48,2,0,5,2,13,28,10.745999999999999
52348,32,1,32,1,0,0,0,56,51523.0,7,7,12,2,1,0,0,9,34,0.0
26457,42,16,42,0,0,0,0,45,39931.0,6,11,24,4,0,0,0,15,38,0.0
38054,35,7,35,0,0,0,0,57,45385.0,7,7,12,2,2,3,1,7,34,9.592
111941,23,0,23,0,0,0,0,57,74097.0,2,18,24,2,1,3,24,13,29,31.234
32435,37,9,37,0,0,0,0,50,42237.0,3,39,48,3,0,4,1,10,39,7.699
52760,34,4,34,1,0,0,0,57,51666.0,6,12,24,2,1,3,1,8,34,12.189
4618,44,10,44,1,0,0,0,60,27008.0,3,-5,0,1,0,0,0,18,20,0.0
18242,36,10,36,0,0,0,0,52,35796.0,7,21,24,3,1,0,0,11,36,0.0
573,29,4,29,1,0,0,0,48,18769.0,2,-5,0,3,1,0,0,2,48,0.0
31278,38,6,38,1,0,0,0,34,41841.0,2,15,24,6,3,2,2,15,49,11.130999999999998
50724,45,18,45,1,0,0,1,61,51039.0,2,37,48,1,0,3,1,9,29,12.315999999999999
35965,36,7,36,1,0,0,0,66,44414.0,4,20,24,0,1,0,0,13,19,0.0
2605,29,2,29,1,0,0,0,53,25124.0,2,-2,0,2,0,0,0,12,33,0.0
45504,35,8,35,0,0,0,0,58,48041.0,5,5,12,2,1,2,1,14,27,9.626
20022,48,19,48,0,0,0,0,66,37113.0,4,32,36,0,2,3,1,8,25,10.939
5468,46,16,46,0,0,0,0,52,27872.0,7,35,48,3,1,0,0,15,32,0.0
28518,38,6,38,0,0,1,0,59,40958.0,5,18,24,1,3,3,3,8,31,13.175999999999998
53614,37,6,37,1,0,0,0,68,51976.0,3,39,48,0,0,1,1,7,24,8.546
31831,48,18,48,1,0,0,0,55,42021.0,5,-1,0,2,1,1,0,7,37,0.0
78229,48,17,48,0,0,0,0,50,61327.0,6,15,24,3,0,5,3,16,33,11.921
45108,57,31,57,0,0,0,0,46,47996.0,6,13,24,4,1,2,1,10,42,11.332
44721,36,8,36,0,0,0,0,52,47998.0,4,14,24,3,7,0,0,8,39,0.0
18257,47,19,47,1,0,0,0,72,35901.0,5,-5,0,0,2,1,0,7,20,0.0
33363,33,2,33,0,0,0,0,49,42534.0,3,5,12,3,0,2,1,12,38,9.406
15768,71,38,71,0,0,0,0,66,34766.0,6,17,24,0,0,1,1,9,24,8.052
33804,43,16,43,0,0,0,0,49,42649.0,3,32,36,3,0,2,2,11,38,9.935
22290,17,0,17,0,0,0,0,71,38138.0,6,19,24,0,2,0,0,9,19,0.0
31457,37,8,37,1,0,0,0,57,42036.0,7,22,24,2,1,4,3,8,33,10.92
61562,75,47,75,1,0,0,0,62,55291.0,2,40,48,1,1,0,10,17,20,19.174
32778,61,26,61,0,0,0,0,42,42321.0,6,20,24,4,0,4,3,8,49,10.258
60758,32,2,32,1,0,0,0,55,55258.0,2,32,36,2,1,2,28,7,37,35.16
62554,35,3,35,0,0,0,0,51,55488.0,2,32,36,3,5,0,0,10,38,0.0
